order_id,user_id,product_id,order_date,quantity,unit_price,discount_pct,total_amount,order_status
45771,13627,20488,2026-07-13,3,65208.45,10,176062.81,Completed
45772,14893,20187,2026-08-08,1,18470.39,0,18470.39,Completed
45773,11127,20194,2025-05-18,2,66109.47,10,118997.05,Completed
45774,10086,20043,2025-08-02,1,7715.25,20,6172.2,Cancelled
45775,13778,20443,2026-06-09,2,64349.32,0,128698.64,Completed
45776,13798,20202,2026-04-13,2,17667.6,5,33568.44,Completed
45777,13573,20107,2025-12-23,2,17658.79,0,35317.58,Completed
45778,12715,20073,2026-04-22,5,3546.17,20,14184.68,Completed
45779,12051,20221,2025-12-12,5,22247.55,0,111237.75,Cancelled
45780,12872,20090,2026-01-19,5,17068.96,25,64008.6,Completed
45781,12927,20120,2025-07-16,3,56209.34,10,151765.22,Returned
45782,11048,20164,2025-12-04,2,5667.77,25,8501.66,Returned
45783,11844,20316,2026-02-08,3,1667.5,0,5002.5,Completed
45784,13014,20221,2026-08-09,1,22247.55,0,22247.55,Completed
45785,11242,20388,2026-07-21,3,2483.93,0,7451.79,Completed
45786,14592,20021,2025-04-29,2,8509.16,20,13614.66,Completed
45787,12731,20097,2026-07-19,4,13274.47,15,45133.2,Cancelled
45788,12910,20479,2026-08-26,1,6128.15,5,5821.74,Completed
45789,10590,20375,2025-08-20,1,38106.16,20,30484.93,Completed
45790,14005,20476,2025-08-26,1,54610.59,10,49149.53,Completed
45791,13174,20356,2025-07-12,1,51522.87,0,51522.87,Completed
45792,10030,20353,2026-08-11,3,58753.63,0,176260.89,Completed
45793,13855,20004,2025-01-07,3,6403.28,0,19209.84,Completed
45794,10724,20388,2026-05-13,3,2483.93,0,7451.79,Cancelled
45795,14249,20161,2026-02-10,1,10154.15,5,9646.44,Completed
45796,14774,20142,2026-05-24,1,1813.48,0,1813.48,Returned
45797,12091,20496,2026-03-04,3,12642.21,10,34133.97,Returned
45798,11576,20393,2026-04-01,1,6265.51,0,6265.51,Completed
45799,12491,20088,2025-11-07,5,49973.71,20,199894.84,Completed
45800,12199,20320,2026-01-19,2,16632.2,0,33264.4,Completed
45801,13562,20190,2026-07-02,4,1765.82,15,6003.79,Completed
45802,14046,20089,2025-05-28,5,8573.69,25,32151.34,Completed
45803,11127,20135,2025-02-02,2,3167.92,10,5702.26,Completed
45804,13965,20494,2025-08-20,4,74654.74,25,223964.22,Completed
45805,13922,20476,2025-08-19,1,54610.59,0,54610.59,Completed
45806,11577,20261,2026-06-12,1,10568.75,0,10568.75,Completed
45807,13280,20366,2026-08-26,2,69896.54,0,139793.08,Completed
45808,11418,20013,2026-01-25,1,12939.3,25,9704.47,Completed
45809,14204,20247,2025-12-29,1,67521.62,5,64145.54,Completed
45810,13406,20386,2026-07-10,1,88289.68,0,88289.68,Completed
45811,11532,20250,2026-07-12,2,2051.89,25,3077.84,Completed
45812,14729,20084,2026-07-14,2,7196.16,10,12953.09,Completed
45813,11834,20396,2026-04-27,1,9183.92,10,8265.53,Completed
45814,14693,20117,2025-09-22,1,5111.75,5,4856.16,Completed
45815,14522,20091,2026-04-24,5,54374.24,0,271871.2,Completed
45816,13650,20263,2026-05-05,5,4878.61,10,21953.74,Pending
45817,13654,20162,2025-11-26,1,18139.81,0,18139.81,Completed
45818,10755,20149,2026-01-27,2,4138.83,0,8277.66,Completed
45819,13802,20188,2025-09-08,2,23855.17,20,38168.27,Completed
45820,13451,20338,2026-07-16,4,77945.08,10,280602.29,Pending
45821,12532,20394,2026-04-13,1,16288.57,5,15474.14,Completed
45822,14175,20422,2025-08-01,1,66327.46,25,49745.6,Completed
45823,11266,20186,2025-05-12,5,60665.97,15,257830.37,Completed
45824,10276,20056,2025-03-21,1,57939.77,5,55042.78,Returned
45825,12042,20487,2026-03-09,5,16764.15,0,83820.75,Completed
45826,13913,20428,2025-12-11,4,9935.58,5,37755.2,Completed
45827,10178,20213,2025-06-12,2,16695.67,0,33391.34,Pending
45828,10671,20464,2026-05-02,5,7905.15,10,35573.18,Returned
45829,10812,20371,2025-10-28,2,10212.18,10,18381.92,Completed
45830,13048,20448,2026-02-04,1,58246.25,10,52421.62,Completed
45831,11567,20148,2026-04-25,5,6563.78,0,32818.9,Pending
45832,13036,20306,2025-07-14,1,34373.54,25,25780.16,Completed
45833,10331,20310,2025-12-08,2,14613.25,0,29226.5,Pending
45834,13556,20430,2026-08-01,2,4133.67,25,6200.5,Completed
45835,13588,20495,2025-10-25,1,21784.55,10,19606.1,Completed
45836,11906,20040,2026-01-29,3,31181.61,10,84190.35,Completed
45837,10174,20152,2025-03-27,5,25498.81,5,121119.35,Completed
45838,11846,20495,2025-02-27,3,21784.55,20,52282.92,Completed
45839,10092,20085,2025-12-25,1,25176.19,0,25176.19,Completed
45840,12558,20108,2025-05-27,3,16797.43,20,40313.83,Completed
45841,12649,20314,2025-06-01,2,9749.06,0,19498.12,Completed
45842,10599,20287,2025-05-16,1,2790.17,5,2650.66,Completed
45843,14510,20118,2025-03-21,4,10314.07,10,37130.65,Completed
45844,12185,20178,2026-06-17,1,11956.29,15,10162.85,Completed
45845,12726,20138,2025-06-13,1,34423.63,10,30981.27,Pending
45846,14185,20084,2026-02-14,4,7196.16,20,23027.71,Completed
45847,11067,20270,2025-01-04,2,29236.5,20,46778.4,Completed
45848,10344,20019,2026-01-11,2,6506.33,10,11711.39,Completed
45849,12344,20030,2026-08-14,3,3459.97,25,7784.93,Completed
45850,14437,20313,2025-02-12,2,10506.86,20,16810.98,Completed
45851,12679,20272,2025-12-04,3,13956.93,0,41870.79,Completed
45852,11342,20022,2025-01-10,3,2733.06,0,8199.18,Completed
45853,10035,20310,2025-06-19,3,14613.25,15,37263.79,Completed
45854,14267,20084,2026-08-26,2,7196.16,20,11513.86,Completed
45855,13595,20326,2026-06-05,4,28476.01,15,96818.43,Completed
45856,14482,20109,2025-02-06,1,2247.73,20,1798.18,Returned
45857,14431,20427,2025-11-09,1,57661.35,25,43246.01,Completed
45858,14175,20225,2025-12-10,4,33425.01,10,120330.04,Completed
45859,14589,20489,2026-03-11,2,41944.27,5,79694.11,Completed
45860,14251,20403,2026-06-28,2,1970.55,0,3941.1,Pending
45861,13857,20005,2026-08-22,2,13045.38,0,26090.76,Completed
45862,12114,20071,2025-08-09,1,59162.64,0,59162.64,Cancelled
45863,11768,20482,2025-09-06,1,76314.95,15,64867.71,Returned
45864,11389,20276,2026-07-13,2,23613.7,0,47227.4,Returned
45865,10200,20399,2026-06-15,1,1230.84,0,1230.84,Completed
45866,10512,20038,2026-08-03,4,2838.16,20,9082.11,Completed
45867,12733,20129,2026-04-29,4,823.29,0,3293.16,Cancelled
45868,12743,20118,2026-04-28,3,10314.07,15,26300.88,Cancelled
45869,11064,20005,2026-03-13,2,13045.38,0,26090.76,Completed
45870,12772,20482,2025-02-01,4,76314.95,0,305259.8,Completed
45871,12880,20438,2026-01-25,1,22855.73,20,18284.58,Completed
45872,13471,20085,2025-10-29,1,25176.19,10,22658.57,Completed
45873,12474,20317,2025-11-13,4,7614.01,5,28933.24,Completed
45874,12169,20078,2026-02-12,1,51364.35,10,46227.92,Completed
45875,12464,20401,2025-02-18,1,72944.03,20,58355.22,Completed
45876,14382,20125,2025-05-17,2,4945.21,25,7417.82,Pending
45877,13010,20382,2026-04-05,2,5063.16,15,8607.37,Completed
45878,10405,20076,2025-02-27,2,24939.46,20,39903.14,Pending
45879,14584,20283,2025-09-16,1,22406.36,0,22406.36,Pending
45880,11124,20454,2025-04-18,3,49239.52,20,118174.85,Completed
45881,12793,20359,2026-03-24,4,59370.32,10,213733.15,Cancelled
45882,11026,20496,2025-09-17,1,12642.21,0,12642.21,Returned
45883,11533,20281,2026-04-21,1,31443.43,10,28299.09,Completed
45884,10528,20347,2026-05-07,4,2627.59,5,9984.84,Completed
45885,12781,20429,2025-08-26,1,3156.41,10,2840.77,Cancelled
45886,13335,20130,2025-01-30,5,17338.99,10,78025.46,Completed
45887,12447,20150,2025-01-12,1,53772.98,10,48395.68,Completed
45888,10247,20352,2026-05-22,1,17151.56,0,17151.56,Completed
45889,11989,20310,2025-10-17,1,14613.25,10,13151.92,Completed
45890,10628,20145,2026-02-15,1,52478.7,15,44606.9,Completed
45891,12117,20189,2025-02-09,2,9506.71,20,15210.74,Completed
45892,14493,20485,2026-04-03,1,51798.14,0,51798.14,Returned
45893,10608,20066,2026-03-01,1,6123.24,25,4592.43,Completed
45894,12194,20245,2026-01-17,1,28649.26,0,28649.26,Completed
45895,12434,20244,2025-10-05,1,2741.98,20,2193.58,Completed
45896,10298,20119,2025-03-01,3,13411.48,5,38222.72,Cancelled
45897,13573,20154,2025-01-15,4,13085.12,20,41872.38,Completed
45898,13294,20440,2025-09-08,3,15876.22,25,35721.49,Completed
45899,11545,20161,2025-02-28,2,10154.15,0,20308.3,Completed
45900,11483,20001,2025-03-29,5,23149.63,20,92598.52,Completed
45901,14766,20040,2025-05-14,5,31181.61,10,140317.24,Returned
45902,10782,20171,2025-09-22,5,67588.7,10,304149.15,Completed
45903,12050,20300,2025-05-19,1,6058.2,0,6058.2,Completed
45904,13685,20190,2025-08-26,1,1765.82,0,1765.82,Completed
45905,13208,20292,2025-05-13,3,9201.12,25,20702.52,Completed
45906,13285,20440,2026-02-10,2,15876.22,15,26989.57,Completed
45907,13966,20423,2025-08-02,1,16205.5,0,16205.5,Completed
45908,10083,20473,2026-07-18,1,6921.15,20,5536.92,Completed
45909,14451,20397,2026-01-07,1,15024.19,10,13521.77,Completed
45910,11810,20295,2025-03-28,2,20284.71,10,36512.48,Completed
45911,10141,20126,2025-03-23,1,22616.54,10,20354.89,Completed
45912,13886,20484,2025-09-25,3,35317.91,0,105953.73,Completed
45913,12998,20268,2025-06-04,3,21597.52,0,64792.56,Pending
45914,13724,20021,2025-09-10,2,8509.16,15,14465.57,Cancelled
45915,11832,20087,2026-06-30,2,84059.77,25,126089.66,Completed
45916,11958,20402,2025-09-05,5,1518.89,25,5695.84,Completed
45917,14931,20269,2026-01-26,5,9587.31,0,47936.55,Returned
45918,10931,20275,2026-03-28,1,35888.94,0,35888.94,Completed
45919,12289,20419,2026-07-18,2,9595.91,15,16313.05,Completed
45920,12672,20046,2025-01-07,4,17953.8,20,57452.16,Completed
45921,11017,20112,2025-01-01,1,1086.07,15,923.16,Completed
45922,11176,20185,2026-05-17,3,71730.78,10,193673.11,Completed
45923,11021,20418,2025-03-09,5,56303.91,25,211139.66,Completed
45924,13842,20500,2025-04-01,2,4532.05,0,9064.1,Completed
45925,10986,20190,2025-12-10,4,1765.82,0,7063.28,Completed
45926,12954,20056,2025-05-15,1,57939.77,0,57939.77,Completed
45927,14883,20129,2026-04-16,3,823.29,10,2222.88,Cancelled
45928,12262,20441,2025-01-24,2,24907.45,20,39851.92,Completed
45929,14197,20110,2026-03-18,2,30516.08,0,61032.16,Completed
45930,11548,20342,2025-12-30,3,11524.39,20,27658.54,Completed
45931,14731,20156,2025-12-05,4,6552.13,0,26208.52,Returned
45932,13181,20132,2025-01-28,4,51883.06,25,155649.18,Returned
45933,10187,20485,2025-04-19,5,51798.14,5,246041.16,Completed
45934,13477,20199,2026-08-10,1,13355.43,20,10684.34,Cancelled
45935,13033,20075,2025-12-23,4,86654.71,0,346618.84,Pending
45936,12931,20204,2025-12-31,4,23854.66,0,95418.64,Completed
45937,10047,20424,2025-12-23,3,6678.45,0,20035.35,Returned
45938,12869,20053,2026-07-16,3,2418.21,20,5803.7,Pending
45939,13913,20039,2026-06-01,1,44505.15,15,37829.38,Cancelled
45940,13038,20291,2025-06-18,1,36790.04,10,33111.04,Completed
45941,13306,20482,2025-06-26,2,76314.95,10,137366.91,Completed
45942,14519,20338,2026-02-24,5,77945.08,0,389725.4,Completed
45943,11614,20394,2025-12-26,1,16288.57,15,13845.28,Cancelled
45944,12489,20051,2025-11-30,1,12996.32,10,11696.69,Completed
45945,12154,20374,2025-05-08,1,73102.12,15,62136.8,Returned
45946,11701,20192,2025-05-19,3,2104.38,5,5997.48,Completed
45947,11437,20207,2025-12-19,3,979.89,25,2204.75,Pending
45948,10113,20315,2025-10-17,2,17440.98,0,34881.96,Completed
45949,14242,20282,2026-01-15,5,7179.07,0,35895.35,Cancelled
45950,12692,20113,2026-02-18,1,39835.11,0,39835.11,Completed
45951,13585,20115,2025-06-06,1,3792.2,25,2844.15,Cancelled
45952,14077,20259,2025-03-24,1,78491.23,10,70642.11,Completed
45953,13837,20333,2025-01-10,1,19641.38,15,16695.17,Pending
45954,12584,20354,2025-08-29,3,20099.06,0,60297.18,Completed
45955,12346,20239,2026-08-19,4,8050.98,10,28983.53,Returned
45956,12159,20017,2025-11-16,4,23627.97,0,94511.88,Completed
45957,10056,20321,2025-05-18,2,21065.61,10,37918.1,Cancelled
45958,10581,20206,2026-01-19,1,21524.13,20,17219.3,Completed
45959,13546,20257,2025-09-16,2,11593.33,0,23186.66,Completed
45960,14626,20088,2026-07-27,1,49973.71,15,42477.65,Completed
45961,13812,20374,2026-04-01,1,73102.12,20,58481.7,Completed
45962,14545,20313,2026-04-03,2,10506.86,20,16810.98,Completed
45963,11937,20380,2025-10-20,5,1141.81,0,5709.05,Completed
45964,11668,20011,2026-06-22,1,50954.17,5,48406.46,Returned
45965,14012,20067,2026-05-02,3,3376.57,20,8103.77,Completed
45966,10219,20205,2026-02-10,1,1765.69,15,1500.84,Completed
45967,10892,20311,2025-10-07,2,21495.21,5,40840.9,Completed
45968,14427,20086,2025-12-22,1,2712.89,5,2577.25,Completed
45969,13587,20041,2025-02-23,5,29092.37,10,130915.66,Completed
45970,12329,20495,2025-06-04,3,21784.55,25,49015.24,Completed
45971,10844,20105,2025-10-16,3,6303.3,15,16073.42,Completed
45972,14108,20443,2025-03-26,2,64349.32,0,128698.64,Completed
45973,11969,20030,2026-02-23,2,3459.97,5,6573.94,Completed
45974,13512,20281,2025-09-29,1,31443.43,0,31443.43,Completed
45975,13838,20256,2026-05-07,3,57252.68,0,171758.04,Completed
45976,11120,20455,2026-07-09,5,14151.15,0,70755.75,Completed
45977,14328,20320,2025-06-01,3,16632.2,25,37422.45,Completed
45978,11802,20217,2026-03-20,1,6266.23,25,4699.67,Completed
45979,11136,20103,2026-04-26,5,11397.7,5,54139.08,Completed
45980,13766,20409,2026-03-26,5,11740.61,0,58703.05,Cancelled
45981,11880,20450,2025-03-07,1,23361.13,20,18688.9,Completed
45982,11939,20162,2025-06-18,1,18139.81,10,16325.83,Returned
45983,13056,20439,2025-01-17,4,14883.52,0,59534.08,Completed
45984,10195,20186,2025-05-14,1,60665.97,0,60665.97,Completed
45985,13097,20256,2026-02-23,3,57252.68,5,163170.14,Completed
45986,11030,20086,2025-03-30,1,2712.89,0,2712.89,Completed
45987,11505,20182,2025-08-26,2,70833.73,0,141667.46,Completed
45988,10865,20117,2025-11-13,2,5111.75,0,10223.5,Completed
45989,12191,20385,2026-05-22,2,25518.24,15,43381.01,Completed
45990,11684,20247,2026-07-21,4,67521.62,0,270086.48,Pending
45991,12219,20146,2026-01-20,1,52006.39,0,52006.39,Completed
45992,10490,20272,2026-01-03,5,13956.93,25,52338.49,Completed
45993,12308,20184,2026-03-08,2,49813.01,15,84682.12,Completed
45994,12043,20202,2025-03-23,3,17667.6,0,53002.8,Completed
45995,11542,20159,2026-04-20,1,8492.07,10,7642.86,Pending
45996,14148,20048,2025-09-22,1,17506.74,5,16631.4,Returned
45997,14883,20124,2026-02-09,1,6389.79,0,6389.79,Completed
45998,10122,20333,2026-01-20,5,19641.38,25,73655.18,Cancelled
45999,13289,20162,2025-08-11,4,18139.81,15,61675.35,Completed
46000,10038,20162,2025-10-15,5,18139.81,10,81629.14,Completed
46001,14180,20234,2025-08-27,1,88723.86,0,88723.86,Cancelled
46002,11925,20376,2025-11-08,1,5903.82,25,4427.86,Pending
46003,11962,20060,2025-05-13,1,8389.23,0,8389.23,Completed
46004,13837,20076,2026-06-13,1,24939.46,10,22445.51,Cancelled
46005,14835,20421,2025-08-16,2,18291.75,10,32925.15,Completed
46006,11027,20040,2026-05-07,1,31181.61,0,31181.61,Completed
46007,10672,20145,2025-07-17,3,52478.7,0,157436.1,Completed
46008,13364,20169,2026-08-11,1,89409.02,0,89409.02,Completed
46009,14126,20312,2025-05-03,2,58375.04,25,87562.56,Completed
46010,10628,20438,2025-08-17,1,22855.73,15,19427.37,Completed
46011,14092,20463,2026-01-04,2,5215.46,5,9909.37,Completed
46012,14189,20397,2026-07-14,4,15024.19,10,54087.08,Completed
46013,12266,20174,2026-06-16,1,63705.6,5,60520.32,Pending
46014,13161,20072,2026-02-25,1,2276.04,15,1934.63,Completed
46015,13768,20401,2026-07-27,3,72944.03,0,218832.09,Returned
46016,10886,20139,2026-02-04,2,44522.93,15,75688.98,Completed
46017,14794,20040,2026-07-07,1,31181.61,10,28063.45,Completed
46018,10975,20174,2025-02-04,2,63705.6,25,95558.4,Completed
46019,10389,20065,2026-02-25,2,14781.18,5,28084.24,Completed
46020,12185,20032,2025-01-23,1,4918.79,5,4672.85,Completed
46021,14384,20108,2026-07-25,3,16797.43,5,47872.68,Pending
46022,14715,20180,2026-07-12,2,59510.57,20,95216.91,Cancelled
46023,10412,20266,2025-08-01,1,58721.88,15,49913.6,Returned
46024,10407,20364,2025-09-26,3,9536.46,10,25748.44,Cancelled
46025,14696,20115,2026-02-20,5,3792.2,25,14220.75,Completed
46026,12025,20443,2025-12-26,4,64349.32,20,205917.82,Completed
46027,11149,20399,2025-04-25,4,1230.84,0,4923.36,Returned
46028,13269,20131,2025-12-03,1,14138.1,0,14138.1,Completed
46029,12670,20250,2026-05-23,2,2051.89,0,4103.78,Completed
46030,13579,20137,2025-08-22,2,18946.72,10,34104.1,Completed
46031,13120,20136,2025-07-27,1,13418.66,10,12076.79,Completed
46032,11346,20074,2025-03-31,1,9138.71,0,9138.71,Pending
46033,13262,20380,2026-01-21,2,1141.81,5,2169.44,Completed
46034,11758,20008,2026-06-12,2,51278.59,25,76917.88,Completed
46035,12744,20272,2026-08-08,2,13956.93,0,27913.86,Completed
46036,14980,20267,2025-01-13,1,86113.1,25,64584.82,Completed
46037,11700,20279,2025-07-04,2,25317.54,10,45571.57,Completed
46038,11543,20440,2026-06-08,2,15876.22,0,31752.44,Completed
46039,14512,20312,2025-02-20,5,58375.04,0,291875.2,Completed
46040,10897,20150,2026-04-01,1,53772.98,10,48395.68,Completed
46041,13348,20360,2025-06-24,4,56113.73,0,224454.92,Completed
46042,10418,20402,2026-01-29,5,1518.89,0,7594.45,Cancelled
46043,14659,20295,2025-08-17,3,20284.71,0,60854.13,Completed
46044,12775,20387,2025-09-27,1,68423.89,25,51317.92,Completed
46045,11185,20136,2025-10-22,1,13418.66,0,13418.66,Returned
46046,12049,20133,2025-03-30,1,5706.25,0,5706.25,Returned
46047,13634,20347,2025-02-03,2,2627.59,25,3941.38,Completed
46048,10163,20261,2025-09-16,5,10568.75,0,52843.75,Completed
46049,10315,20019,2026-08-22,4,6506.33,25,19518.99,Completed
46050,14429,20465,2025-11-14,2,1739.72,15,2957.52,Cancelled
46051,13681,20381,2025-02-22,2,58186.69,0,116373.38,Completed
46052,10525,20061,2026-06-16,5,5414.71,0,27073.55,Completed
46053,12437,20302,2025-09-30,1,53718.24,0,53718.24,Completed
46054,10593,20146,2026-08-17,1,52006.39,0,52006.39,Completed
46055,11738,20445,2025-10-19,1,58884.65,5,55940.42,Completed
46056,13323,20188,2025-10-11,5,23855.17,25,89456.89,Completed
46057,10731,20386,2026-08-05,5,88289.68,10,397303.56,Returned
46058,14623,20178,2026-04-07,1,11956.29,0,11956.29,Completed
46059,13693,20447,2025-06-18,2,5108.72,5,9706.57,Completed
46060,13465,20327,2025-11-09,2,3726.26,0,7452.52,Completed
46061,14220,20177,2025-04-05,4,28276.6,25,84829.8,Pending
46062,13143,20114,2025-08-12,3,21006.76,25,47265.21,Completed
46063,11721,20208,2025-03-03,3,39933.16,20,95839.58,Completed
46064,14800,20455,2025-03-20,1,14151.15,15,12028.48,Cancelled
46065,13497,20018,2025-07-28,5,7746.17,0,38730.85,Cancelled
46066,10909,20364,2025-04-23,1,9536.46,0,9536.46,Completed
46067,12960,20090,2025-06-04,2,17068.96,0,34137.92,Completed
46068,10328,20221,2025-10-08,3,22247.55,20,53394.12,Cancelled
46069,10455,20144,2025-07-23,5,5495.55,0,27477.75,Completed
46070,10737,20046,2025-11-24,4,17953.8,20,57452.16,Completed
46071,11156,20103,2026-07-23,1,11397.7,25,8548.28,Completed
46072,11975,20094,2026-02-04,2,3813.73,10,6864.71,Completed
46073,10102,20409,2026-08-13,1,11740.61,10,10566.55,Cancelled
46074,11882,20392,2026-01-12,5,10022.97,15,42597.62,Completed
46075,14034,20064,2025-05-09,2,55821.47,0,111642.94,Completed
46076,10809,20142,2026-02-23,2,1813.48,0,3626.96,Completed
46077,14034,20278,2025-02-08,4,24645.96,5,93654.65,Pending
46078,11242,20372,2026-07-03,1,9698.66,0,9698.66,Completed
46079,13355,20078,2025-02-10,2,51364.35,10,92455.83,Returned
46080,13663,20091,2026-03-01,1,54374.24,10,48936.82,Completed
46081,13733,20035,2025-07-02,3,6929.32,0,20787.96,Completed
46082,12416,20104,2026-07-23,4,77336.07,10,278409.85,Completed
46083,14187,20435,2025-05-27,1,39759.61,0,39759.61,Completed
46084,11762,20076,2025-07-12,2,24939.46,10,44891.03,Completed
46085,11393,20427,2025-08-21,2,57661.35,15,98024.3,Completed
46086,12187,20469,2026-06-27,4,28766.22,0,115064.88,Completed
46087,13415,20331,2025-04-25,5,6973.19,25,26149.46,Completed
46088,12162,20131,2025-05-05,2,14138.1,0,28276.2,Completed
46089,12070,20457,2026-03-31,2,17953.93,10,32317.07,Completed
46090,11089,20107,2026-08-23,5,17658.79,5,83879.25,Cancelled
46091,14556,20439,2026-05-08,1,14883.52,20,11906.82,Completed
46092,13673,20275,2025-10-10,3,35888.94,25,80750.12,Completed
46093,11734,20426,2026-02-09,2,21403.87,5,40667.35,Completed
46094,10114,20445,2026-03-24,5,58884.65,0,294423.25,Pending
46095,11905,20279,2025-03-06,2,25317.54,0,50635.08,Completed
46096,11521,20208,2025-07-26,2,39933.16,0,79866.32,Completed
46097,11506,20260,2026-02-23,1,3742.84,15,3181.41,Completed
46098,12588,20096,2026-06-17,1,70256.1,0,70256.1,Completed
46099,10921,20449,2026-05-05,1,24819.43,25,18614.57,Completed
46100,13794,20004,2026-03-14,2,6403.28,25,9604.92,Completed
46101,11309,20187,2026-02-06,1,18470.39,0,18470.39,Completed
46102,11070,20218,2026-06-12,3,2192.54,0,6577.62,Completed
46103,14748,20347,2025-09-12,5,2627.59,0,13137.95,Completed
46104,14552,20123,2025-11-13,4,27182.88,5,103294.94,Completed
46105,14488,20360,2025-01-19,1,56113.73,10,50502.36,Returned
46106,13285,20336,2025-12-01,1,19678.69,0,19678.69,Returned
46107,14508,20286,2026-07-04,1,11817.08,20,9453.66,Completed
46108,11183,20358,2026-02-12,1,24980.62,0,24980.62,Cancelled
46109,10911,20161,2025-10-29,4,10154.15,0,40616.6,Pending
46110,11980,20208,2025-10-15,1,39933.16,25,29949.87,Completed
46111,10551,20417,2025-09-04,2,2499.6,0,4999.2,Cancelled
46112,13041,20020,2025-11-03,1,72309.85,20,57847.88,Pending
46113,13543,20479,2025-11-22,3,6128.15,15,15626.78,Completed
46114,11941,20048,2025-12-30,3,17506.74,10,47268.2,Cancelled
46115,13182,20027,2026-08-11,1,69505.48,5,66030.21,Completed
46116,14872,20160,2026-02-23,2,68434.79,20,109495.66,Returned
46117,10443,20470,2025-12-05,1,24690.27,0,24690.27,Completed
46118,11359,20484,2026-03-07,4,35317.91,10,127144.48,Returned
46119,12894,20155,2026-02-19,1,3723.56,0,3723.56,Completed
46120,10916,20281,2025-06-19,5,31443.43,0,157217.15,Cancelled
46121,13645,20066,2025-02-20,2,6123.24,0,12246.48,Returned
46122,10544,20494,2025-12-05,5,74654.74,0,373273.7,Completed
46123,14996,20230,2026-06-07,1,30639.16,0,30639.16,Pending
46124,10645,20215,2025-07-22,1,72763.18,5,69125.02,Completed
46125,11771,20244,2025-01-12,3,2741.98,0,8225.94,Completed
46126,13879,20012,2025-08-18,1,42234.29,15,35899.15,Pending
46127,13833,20101,2025-11-07,4,6633.52,20,21227.26,Completed
46128,10023,20174,2025-09-29,1,63705.6,5,60520.32,Completed
46129,10144,20229,2026-07-11,4,10472.94,5,39797.17,Completed
46130,12354,20242,2025-09-07,2,16510.85,20,26417.36,Completed
46131,12540,20304,2025-10-02,1,662.59,0,662.59,Completed
46132,14680,20213,2025-03-23,2,16695.67,0,33391.34,Completed
46133,13297,20112,2025-07-22,1,1086.07,5,1031.77,Cancelled
46134,11072,20362,2025-09-06,1,9893.24,0,9893.24,Completed
46135,12594,20203,2026-07-16,1,8822.21,10,7939.99,Completed
46136,11553,20341,2026-05-01,1,38918.16,5,36972.25,Cancelled
46137,14337,20037,2025-07-06,3,45403.68,15,115779.38,Completed
46138,13362,20132,2026-07-17,3,51883.06,20,124519.34,Completed
46139,11280,20090,2025-03-29,2,17068.96,5,32431.02,Returned
46140,11971,20212,2025-07-27,4,20590.64,0,82362.56,Pending
46141,12409,20445,2026-01-19,2,58884.65,0,117769.3,Completed
46142,12328,20327,2025-10-08,3,3726.26,10,10060.9,Cancelled
46143,14874,20102,2026-04-08,4,1493.77,0,5975.08,Completed
46144,11029,20431,2025-08-24,2,48035.17,0,96070.34,Completed
46145,14073,20475,2026-03-01,1,44112.43,10,39701.19,Completed
46146,13224,20047,2025-11-23,2,60160.55,0,120321.1,Completed
46147,14078,20120,2026-07-14,2,56209.34,20,89934.94,Completed
46148,12611,20017,2025-05-26,5,23627.97,20,94511.88,Completed
46149,12382,20288,2025-08-09,4,1198.26,20,3834.43,Cancelled
46150,11668,20394,2025-07-01,1,16288.57,20,13030.86,Completed
46151,10136,20178,2026-08-26,1,11956.29,10,10760.66,Completed
46152,14615,20459,2026-01-09,1,7093.7,20,5674.96,Completed
46153,13360,20443,2026-06-20,2,64349.32,5,122263.71,Completed
46154,10342,20274,2025-03-06,2,16265.66,25,24398.49,Completed
46155,13350,20194,2025-07-07,2,66109.47,20,105775.15,Completed
46156,13566,20419,2026-01-11,2,9595.91,20,15353.46,Completed
46157,13802,20006,2025-01-03,1,3534.14,25,2650.6,Completed
46158,10285,20003,2026-05-13,1,67029.82,10,60326.84,Completed
46159,10964,20199,2025-02-08,4,13355.43,0,53421.72,Completed
46160,11622,20035,2025-04-12,4,6929.32,20,22173.82,Completed
46161,11725,20239,2026-08-22,1,8050.98,0,8050.98,Completed
46162,10377,20077,2026-02-23,1,23515.41,0,23515.41,Completed
46163,10053,20102,2025-06-03,1,1493.77,0,1493.77,Completed
46164,10328,20450,2025-09-18,4,23361.13,15,79427.84,Completed
46165,12389,20066,2026-05-12,3,6123.24,15,15614.26,Returned
46166,10639,20051,2025-08-19,3,12996.32,25,29241.72,Completed
46167,13254,20124,2026-02-07,2,6389.79,20,10223.66,Completed
46168,14602,20200,2025-11-11,1,24722.73,5,23486.59,Completed
46169,14964,20073,2026-06-25,2,3546.17,15,6028.49,Completed
46170,14800,20162,2025-11-27,4,18139.81,5,68931.28,Completed
46171,10559,20167,2026-06-03,2,17070.06,0,34140.12,Completed
46172,14036,20351,2025-03-27,2,18818.69,10,33873.64,Cancelled
46173,10909,20477,2026-04-15,1,16709.13,15,14202.76,Completed
46174,10009,20305,2025-06-11,1,10953.6,20,8762.88,Completed
46175,12572,20175,2025-12-08,1,22495.2,25,16871.4,Completed
46176,13085,20292,2025-07-27,4,9201.12,10,33124.03,Returned
46177,10277,20022,2026-03-11,1,2733.06,20,2186.45,Pending
46178,11062,20471,2025-03-20,4,41735.26,5,158593.99,Completed
