transaction_id,order_id,user_id,transaction_date,payment_method,amount,transaction_status,transaction_reference
55498,45498,11273,2025-04-22,UPI,2139.43,Success,TXN00055498
55499,45499,14791,2026-03-19,Credit Card,38448.12,Success,TXN00055499
55500,45500,12788,2026-02-18,Debit Card,132218.94,Success,TXN00055500
55501,45501,14568,2025-04-15,UPI,23187.5,Success,TXN00055501
55502,45502,11362,2026-02-22,UPI,159172.05,Success,TXN00055502
55503,45503,14481,2025-04-18,Debit Card,84934.11,Success,TXN00055503
55504,45504,14099,2025-08-04,Debit Card,10685.52,Success,TXN00055504
55505,45505,14193,2025-08-16,UPI,83851.47,Success,TXN00055505
55506,45506,10597,2025-10-30,UPI,65547.35,Refunded,TXN00055506
55507,45507,13982,2026-02-14,Debit Card,67591.34,Refunded,TXN00055507
55508,45508,12799,2026-08-01,UPI,89409.02,Success,TXN00055508
55509,45509,14784,2025-07-08,UPI,48035.17,Success,TXN00055509
55510,45510,14739,2025-06-29,Debit Card,104957.4,Failed,TXN00055510
55511,45511,13579,2026-02-28,UPI,20470.98,Success,TXN00055511
55512,45512,14785,2026-07-22,Debit Card,59245.06,Refunded,TXN00055512
55513,45513,14709,2026-07-22,Net Banking,310529.25,Success,TXN00055513
55514,45514,11753,2025-12-22,Wallet,29266.8,Success,TXN00055514
55515,45515,10700,2025-01-03,Debit Card,99922.48,Success,TXN00055515
55516,45516,13318,2026-07-01,Debit Card,37764.28,Success,TXN00055516
55517,45517,10353,2025-10-22,Credit Card,60665.97,Success,TXN00055517
55518,45518,11842,2025-07-05,Credit Card,45617.88,Success,TXN00055518
55519,45519,10477,2025-11-18,UPI,63237.56,Success,TXN00055519
55520,45520,11427,2025-10-12,Debit Card,19315.39,Success,TXN00055520
55521,45521,14091,2025-06-21,Net Banking,166894.31,Success,TXN00055521
55522,45522,13129,2026-02-06,UPI,40246.9,Success,TXN00055522
55523,45523,12470,2025-12-09,Credit Card,45738.4,Failed,TXN00055523
55524,45524,11070,2025-10-15,UPI,8274.02,Success,TXN00055524
55525,45525,10862,2025-02-14,UPI,18808.38,Refunded,TXN00055525
55526,45526,10086,2025-04-05,UPI,20245.68,Success,TXN00055526
55527,45527,13460,2026-06-03,UPI,143870.15,Success,TXN00055527
55528,45528,12642,2025-05-22,UPI,153409.4,Refunded,TXN00055528
55529,45529,14274,2025-11-17,UPI,51877.34,Success,TXN00055529
55530,45530,11862,2025-01-04,Debit Card,15684.92,Success,TXN00055530
55531,45531,13165,2026-02-04,UPI,2483.93,Success,TXN00055531
55532,45532,13782,2025-06-19,UPI,34224.16,Failed,TXN00055532
55533,45533,11250,2026-05-29,UPI,16265.66,Success,TXN00055533
55534,45534,14563,2026-04-07,UPI,10760.66,Success,TXN00055534
55535,45535,10886,2026-03-31,Debit Card,17185.49,Success,TXN00055535
55536,45536,13978,2025-04-08,UPI,10111.78,Success,TXN00055536
55537,45537,13387,2025-05-29,Net Banking,195747.26,Failed,TXN00055537
55538,45538,14985,2025-11-02,UPI,77353.0,Success,TXN00055538
55539,45539,14076,2026-05-16,UPI,18519.7,Failed,TXN00055539
55540,45540,12139,2026-04-30,Wallet,22173.82,Success,TXN00055540
55541,45541,13468,2026-04-09,Net Banking,28535.62,Success,TXN00055541
55542,45542,10063,2026-07-06,UPI,14064.2,Success,TXN00055542
55543,45543,14111,2026-05-17,Credit Card,57010.97,Pending,TXN00055543
55544,45544,11778,2025-10-09,Debit Card,33556.92,Failed,TXN00055544
55545,45545,14031,2026-01-08,Debit Card,333017.4,Success,TXN00055545
55546,45546,13063,2025-04-25,Wallet,9700.62,Success,TXN00055546
55547,45547,11897,2025-09-23,Debit Card,81551.85,Success,TXN00055547
55548,45548,12781,2025-12-21,Credit Card,136869.58,Success,TXN00055548
55549,45549,13206,2025-11-22,UPI,64822.0,Success,TXN00055549
55550,45550,10816,2026-06-10,UPI,12773.76,Success,TXN00055550
55551,45551,11551,2025-11-12,Net Banking,57548.06,Failed,TXN00055551
55552,45552,13613,2025-04-04,UPI,120100.2,Success,TXN00055552
55553,45553,13514,2025-12-12,UPI,31181.61,Success,TXN00055553
55554,45554,13672,2025-04-14,Debit Card,86322.09,Success,TXN00055554
55555,45555,12210,2025-12-28,UPI,19188.67,Success,TXN00055555
55556,45556,13070,2026-05-01,UPI,9022.71,Pending,TXN00055556
55557,45557,10427,2025-01-25,UPI,9138.71,Failed,TXN00055557
55558,45558,10024,2026-01-03,UPI,19436.91,Success,TXN00055558
55559,45559,11305,2025-07-23,Net Banking,8018.38,Refunded,TXN00055559
55560,45560,13497,2025-01-26,Credit Card,2102.07,Failed,TXN00055560
55561,45561,12677,2026-01-02,UPI,71292.57,Success,TXN00055561
55562,45562,13948,2025-10-29,Credit Card,112151.82,Success,TXN00055562
55563,45563,14395,2025-12-19,UPI,73508.12,Success,TXN00055563
55564,45564,13079,2025-09-17,Debit Card,77173.1,Success,TXN00055564
55565,45565,10548,2026-06-15,UPI,6403.28,Failed,TXN00055565
55566,45566,12319,2025-04-18,UPI,2741.98,Success,TXN00055566
55567,45567,12118,2025-09-27,UPI,5541.63,Success,TXN00055567
55568,45568,12276,2025-05-18,Wallet,10715.61,Success,TXN00055568
55569,45569,10197,2025-06-27,UPI,108712.49,Refunded,TXN00055569
55570,45570,11538,2026-07-03,Credit Card,6091.21,Success,TXN00055570
55571,45571,11131,2026-05-04,UPI,111208.77,Refunded,TXN00055571
55572,45572,13232,2025-06-01,Debit Card,113971.32,Success,TXN00055572
55573,45573,10369,2026-03-28,UPI,32269.87,Success,TXN00055573
55574,45574,13229,2025-08-15,UPI,65002.7,Success,TXN00055574
55575,45575,10817,2025-01-17,UPI,13367.3,Success,TXN00055575
55576,45576,11492,2025-01-17,Wallet,18659.31,Failed,TXN00055576
55577,45577,13539,2026-02-19,Wallet,3351.2,Failed,TXN00055577
55578,45578,10720,2025-12-18,UPI,135177.4,Failed,TXN00055578
55579,45579,12763,2026-08-05,UPI,355147.43,Success,TXN00055579
55580,45580,13388,2026-05-10,Credit Card,56204.88,Success,TXN00055580
55581,45581,14735,2025-09-08,Debit Card,201443.4,Success,TXN00055581
55582,45582,10796,2025-01-29,Debit Card,57142.16,Refunded,TXN00055582
55583,45583,12390,2026-07-18,Net Banking,12320.93,Success,TXN00055583
55584,45584,12203,2025-04-20,UPI,42477.7,Failed,TXN00055584
55585,45585,13208,2026-05-16,UPI,101633.62,Success,TXN00055585
55586,45586,12504,2026-01-01,UPI,22304.15,Failed,TXN00055586
55587,45587,11883,2026-05-01,UPI,99325.74,Success,TXN00055587
55588,45588,12176,2026-05-17,Debit Card,25518.14,Success,TXN00055588
55589,45589,11403,2026-05-19,Credit Card,68193.59,Failed,TXN00055589
55590,45590,11988,2026-01-24,Debit Card,14138.1,Failed,TXN00055590
55591,45591,10096,2025-01-16,Debit Card,15408.97,Success,TXN00055591
55592,45592,10815,2026-07-11,Debit Card,2425.19,Success,TXN00055592
55593,45593,12661,2026-07-31,Credit Card,30783.91,Refunded,TXN00055593
55594,45594,11142,2025-06-13,Wallet,139010.96,Success,TXN00055594
55595,45595,12570,2025-06-27,Debit Card,27216.8,Success,TXN00055595
55596,45596,13189,2025-09-23,Debit Card,13004.24,Success,TXN00055596
55597,45597,13420,2025-03-02,Net Banking,14137.37,Success,TXN00055597
55598,45598,14320,2026-05-08,Credit Card,11997.24,Success,TXN00055598
55599,45599,12296,2025-11-05,UPI,76416.71,Success,TXN00055599
55600,45600,14019,2025-03-05,Credit Card,89782.06,Failed,TXN00055600
55601,45601,10975,2026-06-13,Debit Card,6072.21,Success,TXN00055601
55602,45602,11862,2025-07-20,Wallet,6440.78,Success,TXN00055602
55603,45603,10649,2025-05-28,Credit Card,239968.26,Failed,TXN00055603
55604,45604,10742,2025-10-10,UPI,25378.11,Success,TXN00055604
55605,45605,11577,2026-03-27,UPI,15310.94,Success,TXN00055605
55606,45606,12600,2025-06-22,Credit Card,30706.47,Success,TXN00055606
55607,45607,14880,2025-06-27,Debit Card,5366.17,Success,TXN00055607
55608,45608,11788,2025-04-10,UPI,12256.3,Success,TXN00055608
55609,45609,13097,2026-06-23,UPI,18680.59,Success,TXN00055609
55610,45610,10138,2026-04-25,Wallet,87685.87,Success,TXN00055610
55611,45611,12057,2025-12-17,UPI,27592.53,Success,TXN00055611
55612,45612,11832,2026-05-08,UPI,15948.84,Success,TXN00055612
55613,45613,10569,2025-12-09,Debit Card,8145.01,Success,TXN00055613
55614,45614,14727,2025-06-25,Wallet,12256.3,Success,TXN00055614
55615,45615,14267,2025-06-25,Credit Card,38321.28,Success,TXN00055615
55616,45616,10884,2025-02-17,Net Banking,226667.94,Success,TXN00055616
55617,45617,14608,2026-03-04,UPI,17755.99,Success,TXN00055617
55618,45618,11920,2025-01-21,Credit Card,1712.72,Success,TXN00055618
55619,45619,14016,2026-05-19,Credit Card,2792.69,Success,TXN00055619
55620,45620,14471,2026-05-31,UPI,55991.06,Success,TXN00055620
55621,45621,11896,2026-06-15,Credit Card,110266.3,Success,TXN00055621
55622,45622,10204,2026-05-14,Credit Card,35415.76,Success,TXN00055622
55623,45623,14153,2025-07-23,Credit Card,112418.68,Refunded,TXN00055623
55624,45624,10657,2025-06-08,UPI,58375.04,Success,TXN00055624
55625,45625,11049,2026-02-18,Debit Card,28288.69,Failed,TXN00055625
55626,45626,13463,2025-12-29,UPI,22650.92,Refunded,TXN00055626
55627,45627,13127,2025-03-08,UPI,87709.5,Success,TXN00055627
55628,45628,13025,2026-05-19,UPI,254822.4,Success,TXN00055628
55629,45629,13616,2025-09-12,Wallet,20935.4,Success,TXN00055629
55630,45630,13744,2025-04-27,Debit Card,30636.54,Success,TXN00055630
55631,45631,12970,2025-09-22,Debit Card,21286.04,Failed,TXN00055631
55632,45632,10072,2025-12-16,Debit Card,12327.76,Failed,TXN00055632
55633,45633,10750,2025-09-19,Debit Card,17377.16,Success,TXN00055633
55634,45634,10953,2025-10-04,Net Banking,64559.45,Success,TXN00055634
55635,45635,14613,2025-11-11,UPI,13807.51,Failed,TXN00055635
55636,45636,14123,2026-01-02,UPI,219306.36,Failed,TXN00055636
55637,45637,14180,2025-03-05,UPI,24267.54,Success,TXN00055637
55638,45638,12596,2025-03-26,Net Banking,31443.43,Success,TXN00055638
55639,45639,10074,2025-11-29,UPI,10760.66,Success,TXN00055639
55640,45640,14586,2025-07-18,Debit Card,248047.0,Success,TXN00055640
55641,45641,13527,2026-01-23,UPI,123274.44,Refunded,TXN00055641
55642,45642,13320,2025-08-26,Wallet,31095.98,Success,TXN00055642
55643,45643,12060,2026-03-28,Net Banking,4565.0,Success,TXN00055643
55644,45644,13639,2025-02-22,Credit Card,41647.76,Success,TXN00055644
55645,45645,11360,2026-07-31,Net Banking,83289.6,Failed,TXN00055645
55646,45646,11278,2025-07-30,Credit Card,31522.32,Failed,TXN00055646
55647,45647,12719,2026-04-09,UPI,207677.07,Success,TXN00055647
55648,45648,14699,2026-02-02,Debit Card,48402.25,Refunded,TXN00055648
55649,45649,11002,2025-12-17,Credit Card,147016.24,Success,TXN00055649
55650,45650,14928,2026-06-01,UPI,58907.15,Pending,TXN00055650
55651,45651,11128,2026-01-13,UPI,30076.43,Success,TXN00055651
55652,45652,10603,2025-05-02,Net Banking,11380.82,Success,TXN00055652
55653,45653,14889,2025-11-16,UPI,76244.4,Failed,TXN00055653
55654,45654,11896,2025-05-05,Net Banking,15982.99,Success,TXN00055654
55655,45655,14164,2025-05-07,Debit Card,6498.05,Failed,TXN00055655
55656,45656,11525,2025-03-18,UPI,17070.06,Success,TXN00055656
55657,45657,11707,2025-08-13,Net Banking,129908.41,Success,TXN00055657
55658,45658,11167,2025-06-27,UPI,63202.36,Success,TXN00055658
55659,45659,11933,2025-03-20,UPI,81692.06,Success,TXN00055659
55660,45660,11761,2025-06-19,UPI,41472.65,Success,TXN00055660
55661,45661,14293,2026-06-13,UPI,18958.53,Success,TXN00055661
55662,45662,10665,2026-06-30,Net Banking,70026.96,Refunded,TXN00055662
55663,45663,13737,2025-12-19,Debit Card,29622.53,Success,TXN00055663
55664,45664,14108,2026-08-23,Credit Card,191116.8,Failed,TXN00055664
55665,45665,10963,2026-08-18,UPI,85757.8,Success,TXN00055665
55666,45666,11053,2026-05-25,Wallet,80971.8,Refunded,TXN00055666
55667,45667,10989,2025-10-01,Net Banking,149133.34,Refunded,TXN00055667
55668,45668,10088,2025-04-21,Wallet,64597.59,Success,TXN00055668
55669,45669,14952,2026-06-05,UPI,2407.23,Success,TXN00055669
55670,45670,10473,2026-03-11,Debit Card,15508.61,Success,TXN00055670
55671,45671,14207,2025-04-27,UPI,125777.21,Success,TXN00055671
55672,45672,12469,2025-10-24,UPI,14222.79,Failed,TXN00055672
55673,45673,14875,2025-11-21,Net Banking,34489.15,Success,TXN00055673
55674,45674,13496,2025-01-02,Credit Card,47875.9,Success,TXN00055674
55675,45675,10247,2026-01-04,Net Banking,9326.47,Success,TXN00055675
55676,45676,12879,2025-10-11,Credit Card,69447.01,Failed,TXN00055676
55677,45677,12070,2025-05-29,UPI,66989.52,Success,TXN00055677
55678,45678,14495,2026-07-09,UPI,20470.98,Success,TXN00055678
55679,45679,13977,2026-02-10,Debit Card,123775.88,Success,TXN00055679
55680,45680,11522,2025-06-09,Debit Card,42414.3,Success,TXN00055680
55681,45681,10326,2025-06-15,Wallet,301634.19,Success,TXN00055681
55682,45682,10602,2026-08-07,Credit Card,14835.63,Refunded,TXN00055682
55683,45683,14742,2025-12-31,Net Banking,99325.74,Failed,TXN00055683
55684,45684,14448,2026-01-01,UPI,8571.57,Failed,TXN00055684
55685,45685,10811,2026-03-09,UPI,17853.1,Success,TXN00055685
55686,45686,10404,2025-08-15,UPI,15810.3,Failed,TXN00055686
55687,45687,14690,2025-02-15,Credit Card,9094.46,Success,TXN00055687
55688,45688,12275,2025-09-01,UPI,65141.52,Success,TXN00055688
55689,45689,12228,2025-01-27,Credit Card,32760.65,Failed,TXN00055689
55690,45690,13018,2025-06-03,UPI,6885.71,Success,TXN00055690
55691,45691,11439,2025-01-16,Debit Card,7667.62,Success,TXN00055691
55692,45692,12884,2025-08-10,Debit Card,18946.72,Success,TXN00055692
55693,45693,13385,2025-04-24,Wallet,119551.22,Failed,TXN00055693
55694,45694,10664,2025-03-22,Credit Card,144951.38,Success,TXN00055694
55695,45695,11985,2026-04-20,UPI,138593.66,Failed,TXN00055695
55696,45696,10154,2025-11-24,Credit Card,3167.92,Pending,TXN00055696
55697,45697,13889,2025-11-26,Wallet,137616.64,Success,TXN00055697
55698,45698,10733,2026-05-30,Credit Card,13267.04,Failed,TXN00055698
55699,45699,10806,2025-08-12,Credit Card,10548.15,Success,TXN00055699
55700,45700,13108,2025-04-13,Wallet,67057.4,Success,TXN00055700
55701,45701,14218,2025-10-13,Wallet,113309.64,Success,TXN00055701
55702,45702,10182,2026-02-11,Wallet,55725.21,Success,TXN00055702
55703,45703,13680,2025-03-30,Credit Card,46541.38,Failed,TXN00055703
55704,45704,14069,2025-12-26,Debit Card,198965.06,Failed,TXN00055704
55705,45705,13176,2026-04-30,UPI,37377.81,Success,TXN00055705
55706,45706,13154,2025-10-21,Wallet,132027.6,Success,TXN00055706
55707,45707,11704,2026-05-01,Net Banking,57252.68,Failed,TXN00055707
55708,45708,10338,2026-01-01,Debit Card,32760.65,Refunded,TXN00055708
55709,45709,13336,2026-07-14,UPI,3667.36,Success,TXN00055709
55710,45710,14327,2025-03-18,UPI,244864.8,Refunded,TXN00055710
55711,45711,14875,2026-06-14,Wallet,4729.66,Success,TXN00055711
55712,45712,13299,2025-01-15,Net Banking,6207.2,Success,TXN00055712
55713,45713,10728,2026-07-18,UPI,979.89,Success,TXN00055713
55714,45714,13572,2026-06-24,Wallet,113106.4,Failed,TXN00055714
55715,45715,13021,2025-10-16,UPI,33178.12,Failed,TXN00055715
55716,45716,14959,2025-07-11,UPI,4567.24,Success,TXN00055716
55717,45717,12938,2026-02-24,Credit Card,49196.65,Failed,TXN00055717
55718,45718,14024,2026-02-08,Net Banking,228167.06,Success,TXN00055718
55719,45719,12014,2025-10-30,UPI,272544.53,Success,TXN00055719
55720,45720,13997,2025-08-02,UPI,12498.0,Success,TXN00055720
55721,45721,11834,2025-04-03,Debit Card,150019.01,Success,TXN00055721
55722,45722,14099,2026-05-24,Credit Card,32453.06,Success,TXN00055722
55723,45723,11500,2025-07-06,Wallet,252179.31,Success,TXN00055723
55724,45724,13402,2026-05-23,UPI,312774.66,Failed,TXN00055724
55725,45725,13938,2026-08-14,UPI,52086.57,Success,TXN00055725
55726,45726,10908,2025-07-10,UPI,5709.05,Success,TXN00055726
55727,45727,12228,2025-03-19,UPI,174347.21,Success,TXN00055727
55728,45728,14221,2025-09-05,UPI,4237.97,Success,TXN00055728
55729,45729,12045,2025-04-04,Wallet,7274.0,Success,TXN00055729
55730,45730,12694,2026-05-05,Net Banking,66327.46,Success,TXN00055730
55731,45731,12011,2025-02-12,Credit Card,36763.85,Failed,TXN00055731
55732,45732,13919,2026-03-24,UPI,10245.25,Success,TXN00055732
55733,45733,12250,2026-02-20,Net Banking,13198.08,Refunded,TXN00055733
55734,45734,10664,2025-07-24,UPI,20586.44,Success,TXN00055734
55735,45735,10328,2026-05-16,Debit Card,9305.74,Success,TXN00055735
55736,45736,10849,2025-03-17,Debit Card,31345.15,Success,TXN00055736
55737,45737,14685,2025-05-26,Net Banking,30456.04,Success,TXN00055737
55738,45738,10265,2026-02-26,Wallet,148218.21,Success,TXN00055738
55739,45739,11467,2025-08-25,Net Banking,5289.81,Success,TXN00055739
55740,45740,10254,2025-06-25,Debit Card,6406.03,Success,TXN00055740
55741,45741,11094,2026-07-01,UPI,3156.41,Failed,TXN00055741
55742,45742,14061,2025-05-27,Net Banking,52050.11,Failed,TXN00055742
55743,45743,13414,2026-01-28,UPI,8519.52,Refunded,TXN00055743
55744,45744,11237,2026-05-08,Debit Card,64163.31,Success,TXN00055744
55745,45745,11809,2025-01-07,Wallet,13244.26,Success,TXN00055745
55746,45746,10610,2025-04-08,Net Banking,16764.15,Success,TXN00055746
55747,45747,12010,2025-04-10,Credit Card,27765.18,Failed,TXN00055747
55748,45748,12034,2026-02-05,UPI,103311.06,Success,TXN00055748
55749,45749,13195,2026-02-11,Debit Card,48128.44,Success,TXN00055749
55750,45750,10550,2025-01-16,Credit Card,132218.94,Success,TXN00055750
55751,45751,11219,2026-07-01,Credit Card,5591.25,Success,TXN00055751
55752,45752,12318,2025-08-04,Credit Card,33178.12,Success,TXN00055752
55753,45753,11514,2025-02-08,UPI,85876.78,Success,TXN00055753
55754,45754,14874,2025-12-16,UPI,4201.73,Success,TXN00055754
55755,45755,14295,2025-12-07,UPI,13717.9,Success,TXN00055755
55756,45756,12190,2026-08-08,Debit Card,6856.44,Success,TXN00055756
55757,45757,11265,2025-05-08,UPI,352684.13,Success,TXN00055757
55758,45758,13198,2025-09-02,Debit Card,30456.04,Success,TXN00055758
55759,45759,11290,2026-03-14,UPI,238042.28,Success,TXN00055759
55760,45760,10355,2025-01-29,UPI,30695.79,Failed,TXN00055760
55761,45761,12865,2025-12-29,Credit Card,26640.79,Failed,TXN00055761
55762,45762,14030,2025-11-25,UPI,24693.01,Success,TXN00055762
55763,45763,12224,2026-08-15,Net Banking,1759.88,Success,TXN00055763
55764,45764,14483,2025-06-22,Net Banking,38277.36,Success,TXN00055764
55765,45765,13119,2025-09-20,Net Banking,34213.41,Success,TXN00055765
55766,45766,12841,2025-04-09,Net Banking,143461.56,Success,TXN00055766
55767,45767,13719,2025-10-02,Credit Card,9201.12,Success,TXN00055767
55768,45768,11869,2026-02-04,UPI,8284.13,Failed,TXN00055768
55769,45769,14729,2025-07-10,UPI,81016.13,Success,TXN00055769
55770,45770,10167,2026-03-08,Net Banking,23855.17,Success,TXN00055770
55771,45771,13627,2026-07-13,UPI,176062.81,Success,TXN00055771
55772,45772,14893,2026-08-08,Debit Card,18470.39,Failed,TXN00055772
55773,45773,11127,2025-05-18,UPI,118997.05,Failed,TXN00055773
55774,45774,10086,2025-08-02,Credit Card,6172.2,Failed,TXN00055774
55775,45775,13778,2026-06-09,Net Banking,128698.64,Success,TXN00055775
55776,45776,13798,2026-04-13,UPI,33568.44,Success,TXN00055776
55777,45777,13573,2025-12-23,UPI,35317.58,Success,TXN00055777
55778,45778,12715,2026-04-22,UPI,14184.68,Failed,TXN00055778
55779,45779,12051,2025-12-12,UPI,111237.75,Failed,TXN00055779
55780,45780,12872,2026-01-19,Debit Card,64008.6,Success,TXN00055780
55781,45781,12927,2025-07-16,Credit Card,151765.22,Success,TXN00055781
55782,45782,11048,2025-12-04,UPI,8501.66,Refunded,TXN00055782
55783,45783,11844,2026-02-08,Credit Card,5002.5,Success,TXN00055783
55784,45784,13014,2026-08-09,UPI,22247.55,Success,TXN00055784
55785,45785,11242,2026-07-21,Debit Card,7451.79,Success,TXN00055785
55786,45786,14592,2025-04-29,UPI,13614.66,Failed,TXN00055786
55787,45787,12731,2026-07-19,UPI,45133.2,Failed,TXN00055787
55788,45788,12910,2026-08-26,Debit Card,5821.74,Success,TXN00055788
55789,45789,10590,2025-08-20,UPI,30484.93,Success,TXN00055789
55790,45790,14005,2025-08-26,Debit Card,49149.53,Success,TXN00055790
55791,45791,13174,2025-07-12,UPI,51522.87,Failed,TXN00055791
55792,45792,10030,2026-08-11,Debit Card,176260.89,Success,TXN00055792
55793,45793,13855,2025-01-07,Credit Card,19209.84,Failed,TXN00055793
55794,45794,10724,2026-05-13,Credit Card,7451.79,Refunded,TXN00055794
55795,45795,14249,2026-02-10,Credit Card,9646.44,Success,TXN00055795
55796,45796,14774,2026-05-24,UPI,1813.48,Refunded,TXN00055796
55797,45797,12091,2026-03-04,Debit Card,34133.97,Success,TXN00055797
55798,45798,11576,2026-04-01,UPI,6265.51,Success,TXN00055798
55799,45799,12491,2025-11-07,Credit Card,199894.84,Success,TXN00055799
55800,45800,12199,2026-01-19,UPI,33264.4,Failed,TXN00055800
55801,45801,13562,2026-07-02,UPI,6003.79,Success,TXN00055801
55802,45802,14046,2025-05-28,UPI,32151.34,Success,TXN00055802
55803,45803,11127,2025-02-02,Credit Card,5702.26,Success,TXN00055803
55804,45804,13965,2025-08-20,Credit Card,223964.22,Failed,TXN00055804
55805,45805,13922,2025-08-19,Credit Card,54610.59,Success,TXN00055805
55806,45806,11577,2026-06-12,Credit Card,10568.75,Failed,TXN00055806
55807,45807,13280,2026-08-26,Credit Card,139793.08,Failed,TXN00055807
55808,45808,11418,2026-01-25,Debit Card,9704.47,Success,TXN00055808
55809,45809,14204,2025-12-29,UPI,64145.54,Success,TXN00055809
55810,45810,13406,2026-07-10,Credit Card,88289.68,Failed,TXN00055810
55811,45811,11532,2026-07-12,Net Banking,3077.84,Success,TXN00055811
55812,45812,14729,2026-07-14,UPI,12953.09,Failed,TXN00055812
55813,45813,11834,2026-04-27,UPI,8265.53,Success,TXN00055813
55814,45814,14693,2025-09-22,Net Banking,4856.16,Success,TXN00055814
55815,45815,14522,2026-04-24,Net Banking,271871.2,Failed,TXN00055815
55816,45816,13650,2026-05-05,Debit Card,21953.74,Success,TXN00055816
55817,45817,13654,2025-11-26,UPI,18139.81,Success,TXN00055817
55818,45818,10755,2026-01-27,UPI,8277.66,Failed,TXN00055818
55819,45819,13802,2025-09-08,Net Banking,38168.27,Success,TXN00055819
55820,45820,13451,2026-07-16,Wallet,280602.29,Success,TXN00055820
55821,45821,12532,2026-04-13,Net Banking,15474.14,Success,TXN00055821
55822,45822,14175,2025-08-01,Wallet,49745.6,Failed,TXN00055822
55823,45823,11266,2025-05-12,Wallet,257830.37,Failed,TXN00055823
55824,45824,10276,2025-03-21,UPI,55042.78,Success,TXN00055824
55825,45825,12042,2026-03-09,Credit Card,83820.75,Failed,TXN00055825
55826,45826,13913,2025-12-11,Net Banking,37755.2,Success,TXN00055826
55827,45827,10178,2025-06-12,UPI,33391.34,Success,TXN00055827
55828,45828,10671,2026-05-02,UPI,35573.18,Refunded,TXN00055828
55829,45829,10812,2025-10-28,UPI,18381.92,Success,TXN00055829
55830,45830,13048,2026-02-04,UPI,52421.62,Success,TXN00055830
55831,45831,11567,2026-04-25,Wallet,32818.9,Success,TXN00055831
55832,45832,13036,2025-07-14,Wallet,25780.16,Success,TXN00055832
55833,45833,10331,2025-12-08,Net Banking,29226.5,Success,TXN00055833
55834,45834,13556,2026-08-01,Debit Card,6200.5,Success,TXN00055834
55835,45835,13588,2025-10-25,UPI,19606.1,Success,TXN00055835
55836,45836,11906,2026-01-29,UPI,84190.35,Success,TXN00055836
55837,45837,10174,2025-03-27,Credit Card,121119.35,Success,TXN00055837
55838,45838,11846,2025-02-27,Credit Card,52282.92,Success,TXN00055838
55839,45839,10092,2025-12-25,UPI,25176.19,Failed,TXN00055839
55840,45840,12558,2025-05-27,Credit Card,40313.83,Success,TXN00055840
55841,45841,12649,2025-06-01,Credit Card,19498.12,Failed,TXN00055841
55842,45842,10599,2025-05-16,Credit Card,2650.66,Success,TXN00055842
55843,45843,14510,2025-03-21,Credit Card,37130.65,Success,TXN00055843
55844,45844,12185,2026-06-17,UPI,10162.85,Success,TXN00055844
55845,45845,12726,2025-06-13,Credit Card,30981.27,Success,TXN00055845
55846,45846,14185,2026-02-14,Credit Card,23027.71,Success,TXN00055846
55847,45847,11067,2025-01-04,UPI,46778.4,Failed,TXN00055847
55848,45848,10344,2026-01-11,UPI,11711.39,Success,TXN00055848
55849,45849,12344,2026-08-14,Credit Card,7784.93,Success,TXN00055849
55850,45850,14437,2025-02-12,UPI,16810.98,Success,TXN00055850
55851,45851,12679,2025-12-04,Net Banking,41870.79,Success,TXN00055851
55852,45852,11342,2025-01-10,UPI,8199.18,Success,TXN00055852
55853,45853,10035,2025-06-19,UPI,37263.79,Success,TXN00055853
55854,45854,14267,2026-08-26,Wallet,11513.86,Failed,TXN00055854
55855,45855,13595,2026-06-05,Debit Card,96818.43,Success,TXN00055855
55856,45856,14482,2025-02-06,Credit Card,1798.18,Refunded,TXN00055856
55857,45857,14431,2025-11-09,Debit Card,43246.01,Success,TXN00055857
55858,45858,14175,2025-12-10,UPI,120330.04,Success,TXN00055858
55859,45859,14589,2026-03-11,Debit Card,79694.11,Success,TXN00055859
55860,45860,14251,2026-06-28,Credit Card,3941.1,Pending,TXN00055860
55861,45861,13857,2026-08-22,UPI,26090.76,Success,TXN00055861
55862,45862,12114,2025-08-09,UPI,59162.64,Failed,TXN00055862
55863,45863,11768,2025-09-06,UPI,64867.71,Refunded,TXN00055863
55864,45864,11389,2026-07-13,UPI,47227.4,Refunded,TXN00055864
55865,45865,10200,2026-06-15,UPI,1230.84,Failed,TXN00055865
55866,45866,10512,2026-08-03,UPI,9082.11,Success,TXN00055866
55867,45867,12733,2026-04-29,UPI,3293.16,Refunded,TXN00055867
55868,45868,12743,2026-04-28,Debit Card,26300.88,Refunded,TXN00055868
55869,45869,11064,2026-03-13,UPI,26090.76,Failed,TXN00055869
55870,45870,12772,2025-02-01,Credit Card,305259.8,Failed,TXN00055870
55871,45871,12880,2026-01-25,UPI,18284.58,Failed,TXN00055871
55872,45872,13471,2025-10-29,UPI,22658.57,Success,TXN00055872
55873,45873,12474,2025-11-13,Net Banking,28933.24,Success,TXN00055873
55874,45874,12169,2026-02-12,Debit Card,46227.92,Success,TXN00055874
55875,45875,12464,2025-02-18,Debit Card,58355.22,Success,TXN00055875
55876,45876,14382,2025-05-17,Credit Card,7417.82,Success,TXN00055876
55877,45877,13010,2026-04-05,Net Banking,8607.37,Success,TXN00055877
55878,45878,10405,2025-02-27,UPI,39903.14,Success,TXN00055878
55879,45879,14584,2025-09-16,UPI,22406.36,Pending,TXN00055879
55880,45880,11124,2025-04-18,UPI,118174.85,Success,TXN00055880
